activity_nr,estab_name,site_city,site_state,site_zip,naics_code,trade,open_date
347786113,FRONT WAVE CONSTRUCTION,NEW YORK,NY,10002,236116,,2024-10-01
347795205,A-1 IRON WORKS CONTRACTING CORP.,SPRING VALLEY,NY,10977,238120,,2024-10-01
347795569,ANDAMIO SCAFFOLDING LLC,NEW YORK,NY,10003,238990,,2024-10-01
347786543,"ALEXANDRE PAIVA CONSTRUCTION, INC.",UNION,NJ,07083,238140,Masonry,2024-10-01
347790917,MANOLO'S #1 CONSTRUCTION CORP.,BRONX,NY,10470,238350,,2024-10-01
347783946,BOROUGH OF DEAL DPW,DEAL,NJ,07723,237310,Highway/Bridge,2024-09-30
347783185,J ROD INSTALLATIONS LLC,CARTERET,NJ,07008,238990,,2024-09-27
347779449,"8 SECOND STREET URBAN RENEWAL, LLC",SOUTH ORANGE,NJ,07079,238130,Framing,2024-09-26
347779472,WORLDWIDE WHOLESALE FLOOR COVERINGS,SOUTH ORANGE,NJ,07079,238330,,2024-09-26
347779480,"FM CONSTRUCTION GROUP, LLC",SOUTH ORANGE,NJ,07079,238130,Framing,2024-09-26
347776858,REGAL CONSTRUCTION GROUP INC.,STATEN ISLAND,NY,10306,236115,,2024-09-25
347778763,STAR TECH CONSTRUCTION INC.,NEW YORK,NY,10007,238140,Masonry,2024-09-25
347778789,TOWNSHIP OF UPPER FREEHOLD DEPARTMENT OF PUBLIC WORKS,CREAM RIDGE,NJ,08514,237310,Highway/Bridge,2024-09-25
347785073,"BR CARPENTRY, LLC",RYE,NY,10580,238170,,2024-09-25
347781429,"SHALOM ROOFING & SIDING, LLC",SOUTH ORANGE,NJ,07079,238160,Roofing,2024-09-24
347775496,TOWNSHIP OF FREEHOLD DEPARTMENT OF PUBLIC WORKS,FREEHOLD,NJ,07728,237310,Highway/Bridge,2024-09-24
347781221,CWPNY INC,SOUTH ORANGE,NJ,07079,238160,Roofing,2024-09-24
347776262,"INSULATION SERVICES, LLC",BAYONNE,NJ,07002,238310,,2024-09-23
347772766,FDSV INC,RYE,NY,10580,238130,Framing,2024-09-23
347775629,TOP LINE CONSTRUCTION CORP.,BRIDGEWATER,NJ,08807,237110,,2024-09-23
347767709,AJD CONSTRUCTION COMPANY INC.,JERSEY CITY,NJ,07302,236220,Commercial Bldg,2024-09-20
347769150,GUARACA BROTHERS CONSTRUCTION LLC,LINDEN,NJ,07036,238160,Roofing,2024-09-20
347768319,"JOTTAN, INC.",FAIRFIELD,NJ,07004,238160,Roofing,2024-09-20
347775595,LIPPOLIS ELECTRIC INC.,LONG ISLAND CITY,NY,11101,238210,,2024-09-20
347770364,BROTHERS ROOFING CORP.,WEST HAVERSTRAW,NY,10993,238160,Roofing,2024-09-20
347770687,MARCH ASSOCIATES CONSTRUCTION INC,LONG ISLAND CITY,NY,11101,236220,Commercial Bldg,2024-09-20
347765554,"RAMES, INC.",PARSIPPANY,NJ,07054,236116,,2024-09-19
347767527,"METRO R SERVICES, INC.",NEW YORK,NY,10019,238160,Roofing,2024-09-19
347767600,"S & H IRONWORKS, LLC",NEW YORK,NY,10019,238120,,2024-09-19
347775827,"MAGNOLIA WESTCHESTER LANDSCAPING, INC",WHITE PLAINS,NY,10607,236116,,2024-09-19
347763005,"LA CONSTRUCTION, LLC",IRVINGTON,NJ,07111,238160,Roofing,2024-09-18
347760670,SUN MOON CONSTRUCTION INC,BROOKLYN,NY,11213,238140,Masonry,2024-09-17
347756132,HALL CONSTRUCTION CO INC,PERTH AMBOY,NJ,08861,236220,Commercial Bldg,2024-09-16
347757775,MEGA CONTRACTING GROUP LLC,SUNNYSIDE,NY,11104,236118,,2024-09-16
347757924,GLENCO CONTRACTING GROUP LLC,SUNNYSIDE,NY,11104,238110,,2024-09-16
347767931,ELITE EXTERIOR CONSTRUCTION CORP.,YONKERS,NY,10704,238160,Roofing,2024-09-14
347755092,M & C ROOFING AND SIDING CORP.,CROTON ON HUDSON,NY,10520,238160,Roofing,2024-09-13
347757585,GEOVANIS CONSTRUCTION 1 INC.,RYE,NY,10580,238160,Roofing,2024-09-13
347749897,LAKE CONTRACTOR CORP,MANALAPAN,NJ,07726,238130,Framing,2024-09-12
347746570,ALFARO & SON HOME IMPROVEMENT INC,WEST BABYLON,NY,11704,236118,,2024-09-11
347748337,FIGUEI CONSTRUCTION,BOUND BROOK,NJ,08805,238140,Masonry,2024-09-11
347748469,A-1 ROOFING & SIDING OF LONG ISLAND CORP.,BABYLON,NY,11702,238160,Roofing,2024-09-11
347748766,LONG ISLAND RESTORE CONSTRUCTION PLUS INC.,AMITYVILLE,NY,11701,238160,Roofing,2024-09-11
347748808,BECKSTED MASONRY LLC,BOUND BROOK,NJ,08805,238140,Masonry,2024-09-11
347757668,CITY OF NEWARK PUBLIC WORKS DEPARTMENT,NEWARK,NJ,07114,237310,Highway/Bridge,2024-09-11
347748907,SPRINGFIELD DEPARTMENT OF PUBLIC WORKS,SPRINGFIELD,NJ,07081,237310,Highway/Bridge,2024-09-11
347749434,CITY OF NEWARK PUBLIC WORKS DEPARTMENT,NEWARK,NJ,07114,237310,Highway/Bridge,2024-09-11
347743379,ABBEY CONSTRUCTION,STATEN ISLAND,NY,10314,238110,,2024-09-10
347743643,"MIRY CONSTRUCTION, LLP.",JERSEY CITY,NJ,07304,238130,Framing,2024-09-10
347743718,"PACILLO MECHANICAL CONSTRUCTION, LLC.",BELLEVILLE,NJ,07109,238170,,2024-09-10
347743734,"CM & ASSOCIATES CONSTRUCTION MANAGEMENT, LLC.",BELLEVILLE,NJ,07109,236220,Commercial Bldg,2024-09-10
347764086,BOROUGH OF EATONTOWN D.P.W. AND PARKS DEPT.,EATONTOWN,NJ,07724,237310,Highway/Bridge,2024-09-10
347739500,"JAB INDUSTRIES, INC",BROOKLYN,NY,11207,238990,,2024-09-06
347743577,"MUCINAF, LLC",SCOTCH PLAINS,NJ,07076,236115,,2024-09-05
347735979,RUSSO DEVELOPMENT LLC,BELLEVILLE,NJ,07109,237110,,2024-09-05
347736019,"ORTIZ CONCRETE, CUTTING & CORE DRILLING, LLC.",BELLEVILLE,NJ,07109,238140,Masonry,2024-09-05
347736068,"MIDWAY GLASS & METAL INSTALLERS, INC",BELLEVILLE,NJ,07109,238150,,2024-09-05
347736563,M DOURADO CONCRETE INC,PASSAIC,NJ,07055,238110,,2024-09-05
347760118,SUPPLYONE,NORTH ARLINGTON,NJ,07031,238130,Framing,2024-09-05
347732737,NEWARK FIRE SPRINKLER CORP.,HACKENSACK,NJ,07601,238220,,2024-09-03
347732810,"UNITED CONCRETE, LLC",BROOKLYN,NY,11239,238110,,2024-09-03
347733586,"UNITED CONCRETE, LLC",BROOKLYN,NY,11239,238140,Masonry,2024-09-03
347731283,D'ANNUNZIO & SONS INC.,EDISON,NJ,08817,237990,,2024-09-03
347728487,TURNER CONSTRUCTION COMPANY,NEW YORK,NY,10036,236220,Commercial Bldg,2024-09-03
347724551,"RCD RESTORATIONS, INC.",NEW YORK,NY,10019,238140,Masonry,2024-08-30
347725178,KEMSCO CONSTRUCTION & EQUIPMENT CO. INC.,FAIRVIEW,NJ,07022,237130,,2024-08-30
347771719,STATE CONTRACTING CORP. OF NY,PORT CHESTER,NY,10573,238910,,2024-08-30
347722191,AMERICAN HOME IMPROVEMENT & SERVICE CORP,SUFFERN,NY,10901,238170,,2024-08-29
347723611,Y&Y CONSTRUCTION CORP.,PLAINVIEW,NY,11803,236118,,2024-08-29
347724106,QUAN'S CONSTRUCTION INC,EDISON,NJ,08817,236220,Commercial Bldg,2024-08-29
347724148,"C STONE CONSTRUCTION, INC.",EDISON,NJ,08817,238140,Masonry,2024-08-29
347724163,"FRONTLINE CONTRACTORS, LLC.",MANALAPAN,NJ,07726,238130,Framing,2024-08-29
347724213,NEW ZYLAND CORPORATION,MANALAPAN,NJ,07726,238130,Framing,2024-08-29
347724353,BCG GLASS INDUSTRY INC.,BROOKLYN,NY,11220,238390,,2024-08-29
347724668,"NAES NORTHEAST, LLC",RAHWAY,NJ,07065,238990,,2024-08-29
347771735,BROADWAY BUILDERS LLC,PORT CHESTER,NY,10573,236220,Commercial Bldg,2024-08-29
347720930,"ON-TRAC CONSTRUCTION ASSOCIATES, INC.",NEW YORK,NY,10027,236220,Commercial Bldg,2024-08-29
347719742,RIOS CONSTRUCTION CORP.,STATEN ISLAND,NY,10308,236115,,2024-08-29
347721037,AMBROSELLI CONSTRUCTION LLC,NEW YORK,NY,10027,238130,Framing,2024-08-29
347721052,WTG ELECTRIC INC.,NEW YORK,NY,10027,238210,,2024-08-29
347721078,HOME BUILDERS 1LP,NEW YORK,NY,10035,236116,,2024-08-29
347721128,"MARINE BULKHEADING, INC.",NEW YORK,NY,10035,238910,,2024-08-29
347717019,NYF ENTERPRISE CORP.,JAMAICA,NY,11435,236220,Commercial Bldg,2024-08-28
347720138,LAND & SEA CONSTRUCTION CORP.,BROOKLYN,NY,11229,238110,,2024-08-28
347720583,RITE WAY HEATING PRO CORP.,NEW YORK,NY,10035,238220,,2024-08-28
347720633,RITE WAY HEATING PRO CORP.,NEW YORK,NY,10035,238220,,2024-08-28
347720690,"KINGS ELECTRIC CO., INC.",NEW YORK,NY,10035,238210,,2024-08-28
347720716,"KINGS ELECTRIC CO., INC.",NEW YORK,NY,10035,238210,,2024-08-28
347721243,EMPIRE CITY CONSTRUCTION,NEW YORK,NY,10026,236116,,2024-08-28
347721250,EMPIRE CITY CONSTRUCTION,NEW YORK,NY,10026,236116,,2024-08-28
347721342,2M MECHANICAL LLC,NEW YORK,NY,10026,238220,,2024-08-28
347721367,2M MECHANICAL LLC,NEW YORK,NY,10026,238220,,2024-08-28
347714040,BENJAMIN R. HARVEY COMPANY INC.,LONG BRANCH,NJ,07740,236220,Commercial Bldg,2024-08-27
347719874,F.S. SITE CORP.,BROOKLYN,NY,11232,238220,,2024-08-27
347719908,F.S. SITE CORP.,BROOKLYN,NY,11232,238220,,2024-08-27
347729956,B&A CONSTRUCTION,WEST CALDWELL,NJ,07006,238130,Framing,2024-08-26
347712952,APEX PROPERTY GROUP,WEST CALDWELL,NJ,07006,236116,,2024-08-26
347713489,BOROUGH OF BRADLEY BEACH,BRADLEY BEACH,NJ,07720,237310,Highway/Bridge,2024-08-26
347758229,AMORA BUILDERS INC.,WEST CALDWELL,NJ,07006,238130,Framing,2024-08-26
347761512,P & D BUILDERS LLC,WEST CALDWELL,NJ,07006,238130,Framing,2024-08-26
347707127,DEAN RESTORATION INC.,NEW YORK,NY,10027,238990,,2024-08-23
347707093,TITAN CONSTRUCTION SERVICES  LLC,NEW YORK,NY,10027,238990,,2024-08-23
347710022,DEAN RESTORATION INC.,NEW YORK,NY,10027,238190,,2024-08-23
347710030,TITAN CONSTRUCTION SERVICES  LLC,NEW YORK,NY,10027,236118,,2024-08-23
347710097,CURTIS REILLY,KEYPORT,NJ,07735,238140,Masonry,2024-08-23
347704405,GREEN HOUSE TOWN CORP,FLUSHING,NY,11354,236220,Commercial Bldg,2024-08-22
347707523,"OCEAN BUILDERS TRADE, INC.",LONG BEACH,NJ,08008,238170,,2024-08-22
347705386,"DASILVA & MOORE, LLC",BOUND BROOK,NJ,08805,238140,Masonry,2024-08-22
347706111,"GOLD BRICK CONSTRUCTION, INC.",YONKERS,NY,10704,238160,Roofing,2024-08-22
347706384,CESAR CARPENTRY & CONSTRUCTION LLC,LONG BEACH,NJ,08008,236115,,2024-08-22
347706707,V & G INCORPORATED,BARNEGAT,NJ,08005,238130,Framing,2024-08-22
347706731,EXTREMER GENERAL CONSTRUCTION LLC,BARNEGAT,NJ,08005,236115,,2024-08-22
347706921,"J NELKE ROOFING, INC.",LONG BEACH,NJ,08008,238160,Roofing,2024-08-22
347715948,THE BEST SIDING LLC,EAST RUTHERFORD,NJ,07073,238170,,2024-08-22
347706772,PETER COOK BUILDERS INC.,SHIP BOTTOM,NJ,08008,238130,Framing,2024-08-22
347707390,B.D.K MASONRY CONSTRUCTION CORP,MAHWAH,NJ,07430,238140,Masonry,2024-08-22
347915670,HNM CONSTRUCTION,EAST RUTHERFORD,NJ,07073,238160,Roofing,2024-08-22
347729972,MARSHALL LLC,WEST CALDWELL,NJ,07006,238160,Roofing,2024-08-22
347702870,TOTAL ENTERPRISE OUTDOOR CONSTRUCTION,MOUNTAINSIDE,NJ,07092,236115,,2024-08-21
347701062,M'S TIMES THREE CORP,WEST BABYLON,NY,11704,236220,Commercial Bldg,2024-08-21
347699993,MONTCLAIR TWP. DEPARTMENT OF PUBLIC WORKS,MONTCLAIR,NJ,07042,237310,Highway/Bridge,2024-08-20
347699795,"RCR HOME IMPROVEMENT, INC",LINDENHURST,NY,11757,236115,,2024-08-20
348005935,EDCC SERVICES CORP.,NEW YORK,NY,10038,238910,,2024-08-19
347695249,ELITE INTERIOR CONTRACTING CORP.,NEW YORK,NY,10038,238910,,2024-08-19
347695678,MACTECH ROOFING & RESTORATION CORP.,BROOKLYN,NY,11219,238160,Roofing,2024-08-19
347696734,JUAREZ HOME IMPROVEMENT LLC,PATERSON,NJ,07513,238170,,2024-08-19
347696841,STATE CONSTRUCTION INC.,BROOKLYN,NY,11204,238160,Roofing,2024-08-19
347696866,STATE CONSTRUCTION INC.,BROOKLYN,NY,11204,238160,Roofing,2024-08-19
347696924,MACTECH ROOFING & RESTORATION CORP.,BROOKLYN,NY,11219,238160,Roofing,2024-08-19
347697823,PACIFIC AIR HVAC LLC,PATERSON,NJ,07513,238220,,2024-08-19
347697948,SKYLINE EQUITY LLC,PATERSON,NJ,07513,236116,,2024-08-19
347692642,HUGHES & HUGHES CONTRACTING,NEWARK,NJ,07105,238990,,2024-08-16
347692808,"ALLIED CONTRACTING, LLC",NEWARK,NJ,07105,238990,,2024-08-16
347692923,"PREMIER CONCRETE SYSTEMS, LLC",PARSIPPANY,NJ,07054,238110,,2024-08-16
347693020,"AVALONBAY COMMUNITIES, INC",PARSIPPANY,NJ,07054,236116,,2024-08-16
347694762,FANWOOD BOROUGH DPW,FANWOOD,NJ,07023,237310,Highway/Bridge,2024-08-16
347716482,SAFEWAY CONTRACTING INC,SOUTH PLAINFIELD,NJ,07080,238160,Roofing,2024-08-16
347694655,"BLH CONSTRUCTION, INC",ELMSFORD,NY,10523,236118,,2024-08-15
347694754,PRO CARPENTERS LLC,ELMSFORD,NY,10523,238350,,2024-08-15
347694796,LEE'S IRON WORK,ELMSFORD,NY,10523,238120,,2024-08-15
347697344,"DMR CONSTRUCTION SERVICES, INC.",MAHWAH,NJ,07430,236115,,2024-08-15
347707549,LIRO-HILL,MAHWAH,NJ,07430,236220,Commercial Bldg,2024-08-15
347691750,"BOROUGH OF WOODLAND PARK, DEPARTMENT OF PUBLIC WORKS",WOODLAND PARK,NJ,07424,237310,Highway/Bridge,2024-08-15
347691933,TENEZACA CORP.,BRONX,NY,10455,238160,Roofing,2024-08-15
347688905,JC BROTHERS CONSTRUCTION LLC,MAPLEWOOD,NJ,07040,238160,Roofing,2024-08-15
347690935,MASSARO FRAMING CORPORATION,RONKONKOMA,NY,11779,238130,Framing,2024-08-15
347692048,MARTINS SIDING INC,SPRING LAKE,NJ,07762,238170,,2024-08-14
347686024,WEST MILFORD DEPARTMENT OF PUBLIC WORKS,WEST MILFORD,NJ,07480,237310,Highway/Bridge,2024-08-14
347688251,INTERSTATE ROOFING AND CONSTRUCTION LLC,HICKSVILLE,NY,11801,238160,Roofing,2024-08-14
347688392,TRINITY SOLAR LLC,HICKSVILLE,NY,11801,238160,Roofing,2024-08-14
347692337,STEPHEN MARSHALL,SPRING LAKE,NJ,07762,238130,Framing,2024-08-14
347691677,IMPRESSIVE MASONS OF NJ LLC,SPRING LAKE,NJ,07762,238140,Masonry,2024-08-14
347688749,A & B SYSTEMS,FARMINGDALE,NY,11735,236220,Commercial Bldg,2024-08-14
347684896,VITALIY LASTIVKA,KEYPORT,NJ,07735,238140,Masonry,2024-08-13
347683062,KINGS CAPITAL CONSTRUCTION GROUP INC.,WOODSIDE,NY,11377,236220,Commercial Bldg,2024-08-13
347683138,ATLAS CONSTRUCTION U.S.A CORP,WOODSIDE,NY,11377,238140,Masonry,2024-08-13
347683161,NEW YORK EMPIRE ELECTRICAL CONTRACTING SERVICES INC.,WOODSIDE,NY,11377,238210,,2024-08-13
347683229,GALIA CONSTRUCTION INC,WHIPPANY,NJ,07981,236220,Commercial Bldg,2024-08-13
347711392,"SEGELMAN SHAW, LLC",STONY POINT,NY,10980,238160,Roofing,2024-08-13
347683146,"SCIAME CONSTRUCTION, LLC",NEW YORK,NY,10027,236220,Commercial Bldg,2024-08-12
347683153,FOUR DAUGHTERS LLC,NEW YORK,NY,10027,238350,,2024-08-12
347683203,DOOR AUTOMATION CORP,NEW YORK,NY,10027,238190,,2024-08-12
347683252,"COMPETITION ARCHITECTURAL METALS, INC.",NEW YORK,NY,10027,236220,Commercial Bldg,2024-08-12
347683260,"LONG ISLAND CONCRETE, INC",NEW YORK,NY,10027,238330,,2024-08-12
347683302,EGG ELECTRIC INC.,NEW YORK,NY,10027,238210,,2024-08-12
347683336,CURTIS PARTITION  INC.,NEW YORK,NY,10027,238350,,2024-08-12
347683344,"SCIAME CONSTRUCTION, LLC",NEW YORK,NY,10027,236220,Commercial Bldg,2024-08-12
347683369,FOUR DAUGHTERS LLC,NEW YORK,NY,10027,238350,,2024-08-12
347683377,DOOR AUTOMATION CORP,NEW YORK,NY,10027,238190,,2024-08-12
347683385,"COMPETITION ARCHITECTURAL METALS, INC.",NEW YORK,NY,10027,236220,Commercial Bldg,2024-08-12
347683393,"LONG ISLAND CONCRETE, INC",NEW YORK,NY,10027,238330,,2024-08-12
347683450,EGG ELECTRIC INC.,NEW YORK,NY,10027,238210,,2024-08-12
347683492,CURTIS PARTITION  INC.,NEW YORK,NY,10027,238350,,2024-08-12
347680233,J.L. HVAC INC.,BROOKLYN,NY,11206,238220,,2024-08-12
347719619,E.C. CONSTRUCTION,YONKERS,NY,10704,238160,Roofing,2024-08-12
347680894,AMERICANA DESIGN BUILD,SCOTCH PLAINS,NJ,07076,236118,,2024-08-12
347781239,KBM HOME IMPROVEMENT INC.,ROSELLE PARK,NJ,07204,238160,Roofing,2024-08-11
347677858,SANCHEZ CONSTRUCTION LLC,BELLEVILLE,NJ,07109,238140,Masonry,2024-08-09
347677254,524 UNION AVE LLC,BELLEVILLE,NJ,07109,238110,,2024-08-09
347679458,AJD CONSTRUCTION,JERSEY CITY,NJ,07306,236116,,2024-08-09
347680035,CROSSON CONSTRUCTION COMPANY,CLIFTON,NJ,07013,238130,Framing,2024-08-09
347680159,NEW HOME AVENUE CORP,BRONX,NY,10463,238320,,2024-08-09
347691248,ALUBUILD USA LLC,JERSEY CITY,NJ,07306,238170,,2024-08-09
347677122,M MONTES CONSTRUCTION LLC,PARAMUS,NJ,07652,238130,Framing,2024-08-08
347677163,KMK DEVELOPMENT GROUP,PARAMUS,NJ,07653,236210,,2024-08-08
347850075,E CONTROL SERVICES LLC,BRIDGEWATER,NJ,08807,238990,,2024-08-07
347670671,NOBLE CONSTRUCTION GROUP,WHITE PLAINS,NY,10605,236116,,2024-08-07
347671018,TOWNSHIP OF SOUTH BRUNSWICK DEPARTMENT OF PUBLIC WORKS,MONMOUTH JUNCTION,NJ,08852,237310,Highway/Bridge,2024-08-07
347670374,WINCO CORPORATION,NEW YORK,NY,10014,238110,,2024-08-07
347670507,SUFFOLK CONSTRUCTION CORP.,NEW YORK,NY,10014,236116,,2024-08-07
347672610,CAD ASSOCIATES LLC,BRIDGEWATER,NJ,08807,238990,,2024-08-07
347667958,"BILLY CONTRACTING & RESTORATION, INC.",EDISON,NJ,08820,236220,Commercial Bldg,2024-08-06
347667990,"PRATT CONSTRUCTION & RESTORATION, INC.",NEW YORK,NY,10027,238140,Masonry,2024-08-06
347668006,AJIT ONE MECHANICAL & GENERAL CONTRACTING INC.,NEW YORK,NY,10031,238220,,2024-08-06
347668014,"PRATT CONSTRUCTION & RESTORATION, INC.",NEW YORK,NY,10027,238140,Masonry,2024-08-06
347668022,AJIT ONE MECHANICAL & GENERAL CONTRACTING INC.,NEW YORK,NY,10031,238220,,2024-08-06
347668097,WESTCRAFT BUILDERS INC,EDISON,NJ,08820,236220,Commercial Bldg,2024-08-06
347676470,APPLE CONSTRUCTION LLC,SADDLE RIVER,NJ,07458,238160,Roofing,2024-08-06
347676843,XCEL PLUMBING & HEATING INC,SADDLE RIVER,NJ,07458,238220,,2024-08-06
347677007,ENCORE ELECTRIC,SADDLE RIVER,NJ,07458,238210,,2024-08-06
347677064,DUMAC INC.,SADDLE RIVER,NJ,07458,238140,Masonry,2024-08-06
347673543,MEGA CONTRACTORS LLC,SADDLE RIVER,NJ,07458,238130,Framing,2024-08-06
347673642,S HARI CONSTRUCTION,BELLEVILLE,NJ,07109,236116,,2024-08-06
347667123,JADAN B. CONSTRUCTION CORPORATION,MANALAPAN,NJ,07726,238170,,2024-08-06
347669459,MALDONADO CONSTRUCTION CORP.,NEW YORK,NY,10019,238990,,2024-08-06
347669483,MALDONADO CONSTRUCTION CORP.,NEW YORK,NY,10019,238990,,2024-08-06
347671513,AQUINO'S FLOORING LLC,NEW YORK,NY,10031,238330,,2024-08-06
347669558,AQUINO'S FLOORING LLC,NEW YORK,NY,10031,238330,,2024-08-06
347678120,TOP BUILDERS INC.,NEW YORK,NY,10026,236118,,2024-08-05
347678138,TOP BUILDERS INC.,NEW YORK,NY,10026,236118,,2024-08-05
347678161,CHANNEL CONSTRUCTION CORP.,NEW YORK,NY,10026,238350,,2024-08-05
347678179,CHANNEL CONSTRUCTION CORP.,NEW YORK,NY,10026,238350,,2024-08-05
347665150,COMMODORE MAINTENANCE CORP,NEW YORK,NY,10032,237990,,2024-08-05
347674319,M.M. CONSTRUCTION & BUILDERS INC.,NEW YORK,NY,10027,238190,,2024-08-05
347674434,M.M. CONSTRUCTION & BUILDERS INC.,NEW YORK,NY,10027,238190,,2024-08-05
347672875,MAK GROUP,MONTCLAIR,NJ,07042,238130,Framing,2024-08-02
347664591,TRINIDAD SERAPIO GARCIA,BROOKLYN,NY,11214,238160,Roofing,2024-08-02
347662140,JASCO INC.,BROOKLYN,NY,11214,238290,,2024-08-02
347662181,AJWA CONSTRUCTION CORP,NEW YORK,NY,10027,238140,Masonry,2024-08-02
347662249,AJWA CONSTRUCTION CORP,NEW YORK,NY,10027,238140,Masonry,2024-08-02
347662330,JASCO INC.,BROOKLYN,NY,11214,238990,,2024-08-02
347662348,"CHANEL CONSTRUCTION, CORP.",NEW YORK,NY,10026,238130,Framing,2024-08-02
347662363,"CHANEL CONSTRUCTION, CORP.",NEW YORK,NY,10026,238130,Framing,2024-08-02
347662413,BLUEWATER PLUMBING,NEW YORK,NY,10026,238220,,2024-08-02
347662421,BLUEWATER PLUMBING,NEW YORK,NY,10026,238220,,2024-08-02
347661480,"A. BROOKS ROOFING, INC.",MONTVALE,NJ,07645,238160,Roofing,2024-08-02
347661639,KDG CONTRACTOR CORPORATION,WOODCLIFF LAKE,NJ,07677,238130,Framing,2024-08-02
347661837,TRINIDAD SERAPIO GARCIA,BROOKLYN,NY,11214,238160,Roofing,2024-08-02
347660045,COMMODORE MAINTENANCE CORPORATION,BROOKLYN,NY,11223,237310,Highway/Bridge,2024-08-02
347664351,GRA CARPENTRY INC,LONG BEACH,NJ,08008,238130,Framing,2024-08-01
347664393,HOSSZU HOME IMPROVEMENT LLC,LONG BEACH,NJ,08008,238160,Roofing,2024-08-01
347658734,C. C HOME IMPROVEMENT CORP,QUEENS VILLAGE,NY,11428,238160,Roofing,2024-08-01
347661225,MSAA CONSTRUCTION LLC,BEACH HAVEN,NJ,08008,238170,,2024-08-01
347661233,4 ACES CONTRACTING LLC,LONG BEACH,NJ,08008,238170,,2024-08-01
347661381,G & G SUPPLY,LONG BEACH,NJ,08008,238130,Framing,2024-08-01
347660383,HOME IMPROVEMENT TRIM AND SIDING LLC,BEACH HAVEN,NJ,08008,238170,,2024-08-01
347661522,SILVA ROOFING LLC,LONG BEACH,NJ,08008,238160,Roofing,2024-08-01
347654493,ALL OVER CONSTRUCTION CORP.,NEW YORK,NY,10014,237310,Highway/Bridge,2024-07-31
347656753,ALL OVER CONSTRUCTION CORP.,NEW YORK,NY,10014,238140,Masonry,2024-07-31
347657397,"E N T FRAMING CONTRACTORS, LLC.",RUMSON,NJ,07760,238130,Framing,2024-07-31
347658031,FIDELIS CONSTRUCTION MANAGEMENT LLC,NEW YORK,NY,10027,238390,,2024-07-31
347656886,XAVIER GENERAL CONSTRUCTION LLC,KEARNY,NJ,07032,238160,Roofing,2024-07-30
347657090,CRUZ MARTINEZ,PATERSON,NJ,07503,238130,Framing,2024-07-30
347651234,BILL RICHARD ELECTRIC INC.,HUNTINGTON,NY,11743,238210,,2024-07-30
347651424,"MOCCI INDUSTRIES, INC./BPB EXCAVATING, INC.",WOODBRIDGE,NJ,07095,238220,,2024-07-30
347651556,EXPRESS HOME IMPROVEMENT CORP,EAST ISLIP,NY,11730,236220,Commercial Bldg,2024-07-30
347648479,"BALITANO CONTRACTING, INC.",FORT LEE,NJ,07024,238140,Masonry,2024-07-29
347648685,MASSAPEQUA PARK VILL DPW,MASSAPEQUA PARK,NY,11762,237310,Highway/Bridge,2024-07-29
347648776,K L MASTERS CONSTRUCTION COMPANY,WEEHAWKEN,NJ,07086,236116,,2024-07-29
347648909,"PRESTIGE PLUMBING, INC.",WEEHAWKEN,NJ,07086,238220,,2024-07-29
347648933,"ORTIZ CONCRETE, CUTTING & CORE DRILLING LLC",WEEHAWKEN,NJ,07086,238140,Masonry,2024-07-29
347649006,GRANADOS B CONTRACTORS LLC,JERSEY CITY,NJ,07304,238140,Masonry,2024-07-29
347649048,DUMAC INC.,ENGLEWOOD CLIFFS,NJ,07632,238140,Masonry,2024-07-29
347649055,FAST CONSTRUCTION LLC,ENGLEWOOD CLIFFS,NJ,07632,236220,Commercial Bldg,2024-07-29
347645673,ROMERO CONSTRUCTION SERVICES INC.,BROOKLYN,NY,11226,238110,,2024-07-26
347645707,ROMERO CONSTRUCTION SERVICES INC.,BROOKLYN,NY,11226,238110,,2024-07-26
347714123,"SISCA NORTHEAST ASSOCIATES, LLC",PELHAM,NY,10803,236220,Commercial Bldg,2024-07-25
347714578,K G PUMPING CORP,PELHAM,NY,10803,238110,,2024-07-25
347714594,UNITED INDUSTRIES & CONSTRUCTION CORP.,PELHAM,NY,10803,236116,,2024-07-25
347640377,DUGA CONSTRUCTION LLC,WYCKOFF,NJ,07481,238160,Roofing,2024-07-25
347640716,"FOUR WINDS ELECTRIC, LLC.",PARSIPPANY,NJ,07054,238210,,2024-07-25
347638454,"FLORES PRO CONSTRUCTION, LLC",NORTH HALEDON,NJ,07508,238160,Roofing,2024-07-24
347638728,"CONSTRUCTION BY ALLISON, INC.",SUFFERN,NY,10901,238160,Roofing,2024-07-24
347638108,EOM CONSTRUCTION INC,JERSEY CITY,NJ,07306,238140,Masonry,2024-07-24
347639510,ISFI GENERAL CONTRACTOR CORP,LINDEN,NJ,07036,238990,,2024-07-24
347639742,ALPINE BOROUGH DEPARTMENT OF PUBLIC WORKS,ALPINE,NJ,07620,237310,Highway/Bridge,2024-07-24
347639957,RUDY FRAMING LLC,MANALAPAN,NJ,07726,238130,Framing,2024-07-24
347600942,TIGERS HANDYMAN SERVICE INC.,SLEEPY HOLLOW,NY,10591,238160,Roofing,2024-07-23
347635476,URBAN INTELLIGENCE INC.,BROOKLYN,NY,11237,238990,,2024-07-23
347635500,"AMERICANS CONTRACTOR, INC.",EAST BRUNSWICK,NJ,08816,238160,Roofing,2024-07-23
347638215,YANKY'S HVAC CORP.,MONSEY,NY,10952,238220,,2024-07-23
347644874,JR CRUZ CORP.,STATEN ISLAND,NY,10309,237110,,2024-07-23
