activity_nr,citation_id,standard,viol_type,issuance_date,current_penalty,initial_penalty
347729972,01001,19260501 B01,S,2024-09-20,0,6452
347701062,01001,19260501 B10,O,2025-02-03,6650,8276
347699993,01001,19100022 A03,S,2024-09-03,6000,6000
347699993,01002,19100101 B,S,2024-09-03,6000,6000
347699993,01003,19100132 D02,S,2024-09-03,7000,7000
347699993,01004,19100147 C01,S,2024-09-03,7000,7000
347699993,01005,19100147 C06 I,S,2024-09-03,7000,7000
347699993,01006,19100176 B,S,2024-09-03,5000,5000
347699993,01007,19100176 C,S,2024-09-03,6000,6000
347699993,01008,19100178 L01 I,S,2024-09-03,7000,7000
347699993,01009,19100179 J02,S,2024-09-03,7000,7000
347699993,01010,19100179 J02 III,S,2024-09-03,7000,7000
347699993,01011,19100179 J03,S,2024-09-03,7000,7000
347699993,01012,19100212 A03 II,S,2024-09-03,6000,6000
347699993,01013,19100212 B,S,2024-09-03,7000,7000
347699993,01014,19100253 B04 III,S,2024-09-03,6000,6000
347699993,01015,19100303 B01,S,2024-09-03,7000,7000
347699993,01016,19100303 F02,S,2024-09-03,7000,7000
347699993,01017,19100303 G01,S,2024-09-03,6000,6000
347699993,01018,19260021 B02,S,2024-09-03,7000,7000
347699993,01019,N.J.S.A. 34:6A-33(A),S,2024-09-03,7000,7000
347699993,01020,N.J.S.A. 34:6A-33(A),S,2024-09-03,7000,7000
347699993,01021,N.J.S.A. 34:6A-33(A),S,2024-09-03,7000,7000
347699993,01022,N.J.S.A. 34:6A-33(A),S,2024-09-03,7000,7000
347699993,02001,19040029 A,O,2024-09-03,1000,1000
347699993,02002,19040029 A,O,2024-09-03,1000,1000
347699993,02003,19040029 A,O,2024-09-03,1000,1000
347699993,02004,19100157 C04,O,2024-09-03,0,0
347699993,02005,19100157 E02,O,2024-09-03,1000,1000
347699993,02006,19100157 G03,O,2024-09-03,1000,1000
347699993,02007,19101200 E01,O,2024-09-03,1000,1000
347699795,01001,19260451 G01 VII,S,2025-01-13,2536,5071
347699795,01002,19260501 B13,S,2025-01-13,2536,5071
347699795,02001,19260452 J02,R,2025-01-13,5071,10141
348005935,01001,19260021 B02,S,2025-01-30,14895,14895
347695678,01001,19260501 B10,S,2025-01-14,3950,6452
347695678,01002,19261053 B01,S,2025-01-14,3150,3687
347696734,01001,19260451 F06,S,2024-10-25,4839,4839
347696734,01002,19260451 G01,S,2024-10-25,4839,4839
347696734,01003,19261052 C01 I,S,2024-10-25,4148,4148
347696841,01001,19260451 E01,S,2025-01-17,5462,5462
347696841,02001,19260451 G01 VII,R,2025-01-17,27308,27308
347697823,01001,19260451 F06,S,2024-11-12,3226,6452
347697823,01002,19260451 G01,S,2024-11-12,3226,6452
347697823,01003,19261052 C01 I,S,2024-11-12,2766,5531
347697948,01001,19261052 C01 I,S,2024-11-12,4148,4148
347694762,01001,19100037 B06,S,2024-09-09,3500,3500
347694762,01002,19100144 A03,S,2024-09-09,3500,3500
347694762,01003,19100179 H04,S,2024-09-09,3500,3500
347694762,01004,19100179 J03,S,2024-09-09,3500,3500
347694762,01005,19100215 A04,S,2024-09-09,0,0
347694762,01006,19100303 B08 I,S,2024-09-09,4900,4900
347694762,01007,19100304 F01 IV,S,2024-09-09,0,0
347694762,01008,N.J.S.A. 34:6A-33(A),S,2024-09-09,2100,2100
347694762,02001,19100145 C03,O,2024-09-09,700,700
347694762,02002,19100157 C01,O,2024-09-09,700,700
347694762,02003,19100157 E02,O,2024-09-09,700,700
347694762,02004,19100157 E03,O,2024-09-09,700,700
347694655,01001,19260502 D16 III,S,2024-09-10,3224,4839
347694655,01002,19261153 C01,O,2024-09-10,2763,4148
347694655,01003,19261153 F01,O,2024-09-10,2763,4148
347694754,01001,19261053 B01,S,2024-10-15,4839,4839
347694754,02001,19260501 B01,R,2024-10-15,9679,9679
347694796,01001,19261053 B01,S,2024-09-04,3457,3457
347691933,01001A,19260021 B02,S,2024-08-30,0,4839
347691933,01001B,19260503 A01,S,2024-08-30,0,0
347691933,01001C,19261060 A,S,2024-08-30,0,0
347691933,01002,19260501 B13,S,2024-08-30,0,4839
347691933,01003,19261053 B01,S,2024-08-30,0,4839
347691933,01004A,19261053 B21,S,2024-08-30,0,4839
347691933,01004B,19261053 B22,S,2024-08-30,0,0
347688905,01001,19261053 B01,S,2024-09-05,4839,4839
347688905,01002,19261053 B15,S,2024-09-05,3457,3457
347688905,01003,19261053 B16,S,2024-09-05,3457,3457
347688905,02001,19260501 B10,W,2024-09-05,32265,32265
347690935,01001A,19260501 B13,S,2024-12-17,4500,6452
347690935,01001B,19260503 A01,S,2024-12-17,0,0
347690935,02001,19040039 A02,O,2024-12-17,2214,4610
347692048,01001,19260501 B13,S,2024-12-11,4839,4839
347688251,01001,19260416 A01,S,2024-10-09,2000,3457
347688251,01002,19260501 B13,S,2024-10-09,2000,3457
347692337,01001,19260501 B13,S,2024-12-11,2420,4839
347692337,01002,19260602 C01 VII,S,2024-12-11,2419,4839
347691677,01001,19260452 B02,S,2024-10-08,2450,4839
347691677,01002,19260501 B13,S,2024-10-08,2450,4839
347684896,01001A,19260501 B01,S,2024-11-18,2900,4839
347684896,01001B,19260501 B09 I,S,2024-11-18,0,0
347683138,01001,19260451 E01,S,2025-01-03,2765,2765
347683161,01001,19260405 A02 II E,S,2025-01-05,1500,2765
347683229,01001,19260501 B10,S,2024-11-01,4839,6452
347711392,01001A,19260021 B02,S,2025-01-15,3500,5323
347711392,01001B,19260503 A01,S,2025-01-15,0,0
347711392,01001C,19261060 A,S,2025-01-15,0,0
347711392,01002,19260404 B01 I,S,2025-01-15,2500,3803
347711392,01003,19260405 G02 IV,S,2025-01-15,1500,2281
347711392,02001,19260501 B13,S,2025-01-15,3500,10646
347711392,02002,19261053 B01,S,2025-01-15,2500,7606
347711392,03001,19260404 F06,O,2025-01-15,0,0
347680233,01001,19100178 Q01,S,2024-11-05,4200,6453
347680233,02001,19100178 L04 III,O,2024-11-05,600,906
347719619,01001,19260102 A01,S,2024-09-23,2074,2074
347719619,01002,19260501 B13,S,2024-09-23,2765,2765
347719619,01003,19261053 B01,S,2024-09-23,2765,2765
347680894,01001,5A0001,S,2025-01-31,4469,4965
347677858,01001,19260451 G02,R,2025-01-29,10923,10923
347680035,01001,19260451 G01,S,2025-01-28,2128,3547
347677122,01001,19260102 A01,S,2024-08-29,2903,4839
347677122,01002,19260501 B01,S,2024-08-29,2903,4839
347672610,01001,19260850 C,S,2024-12-16,2903,4839
347668006,01001,19260416 E01,S,2025-01-29,3783,3783
347676470,01001,19260102 A01,S,2024-08-27,1383,2765
347676470,01002,19260502 D17,S,2024-08-27,2420,4839
347676470,01003,19261053 B01,S,2024-08-27,2420,4839
347673543,01001,19260502 D16 III,S,2024-08-14,11292,11292
347673543,01002,19261053 B16,S,2024-08-14,11292,11292
347667123,01001,19260451 G04 I,S,2024-09-26,2700,4839
347667123,01002,19260501 B13,S,2024-09-26,2700,4839
347669459,01001,19260405 D,S,2025-01-29,4000,6620
347669558,01001,19260416 A01,S,2025-01-29,4965,4965
347669558,01002,19260416 E01,S,2025-01-29,2837,2837
347665150,01001A,19260200 G01,S,2025-01-29,23170,16550
347665150,01001B,19260200 G02,S,2025-01-29,0,16550
347674319,01001,19260404 B01 I,S,2024-11-29,0,0
347674319,01002,19261053 B04,S,2024-11-29,4839,4839
347672875,01001,19260501 B01,S,2024-09-05,0,6452
347662140,01001,19260451 G02,R,2024-11-05,6300,9679
347662348,01001,19261052 C01,S,2025-01-14,2300,3687
347661480,01001,19260501 B01,O,2024-08-12,5323,5323
347661639,01001,19260501 B01,R,2025-01-17,23170,23170
347660045,01001,19260416 A01,S,2024-12-27,11292,11292
347658734,01001,19260501 B13,S,2024-12-04,2000,3457
347658734,01002,19261053 B01,S,2024-12-04,2000,2765
347661225,01001,19260501 B13,S,2024-09-30,4839,4839
347661233,01001,19260451 G01,S,2024-09-26,4839,4839
347661381,01001,19260501 B13,S,2024-09-26,3000,4839
347660383,01001,19260501 B13,S,2024-10-17,2988,4839
347661522,01001,19260501 B13,S,2024-09-26,4839,4839
347654493,01001A,19100134 C01,S,2025-01-24,900,2128
347654493,01001B,19100134 C02 I,S,2025-01-24,0,0
347654493,01001C,19100134 K06,S,2025-01-24,0,0
347654493,01002A,19261153 D02 I,S,2025-01-24,900,2128
347654493,01002B,19261153 D03 I,S,2025-01-24,0,0
347654493,01002C,19261153 I02 I,S,2025-01-24,0,0
347654493,01003A,19101200 E01,S,2025-01-24,900,2128
347654493,01003B,19101200 G08,S,2025-01-24,0,0
347654493,01003C,19101200 H03,S,2025-01-24,0,0
347656753,01001,19260102 A02,S,2025-01-14,4839,4839
347657397,01001,19100178 L01 I,S,2024-11-06,2100,4839
347657397,01002,19260451 C02 V,S,2024-11-06,2100,4839
347657397,01003,19260701 B,S,2024-11-06,2100,4839
347657397,01004,19261053 B04,S,2024-11-06,2100,4839
347657397,02001,19260100 A,R,2024-11-06,2400,5531
347657397,02002,19260501 B13,R,2024-11-06,4500,9679
347658031,01001,19260451 G04 I,S,2024-12-27,4839,4839
347656886,01001,19260100 A,S,2024-09-20,1000,4839
347656886,01002,19260102 A01,S,2024-09-20,1000,4148
347656886,01003,19260150 A01,S,2024-09-20,1000,2765
347656886,01004,19260152 A01,S,2024-09-20,1000,4148
347656886,01005,19260501 B13,S,2024-09-20,2000,4839
347656886,01006,19260502 D11,S,2024-09-20,2000,4839
347656886,01007,19260503 A01,S,2024-09-20,2000,4839
347657090,01001,19260102 A01,S,2024-09-16,0,4148
347657090,01002,19260501 B13,S,2024-09-16,0,4839
347651234,01001,19261053 B08,S,2024-12-13,3700,4839
347651234,01002,19261060 A,S,2024-12-13,2500,3457
347651424,01001,19260651 C02,S,2025-01-27,4965,4965
347651424,01002,19260651 H01,S,2025-01-27,2837,2837
347651424,01003,19260651 J02,S,2025-01-27,4965,4965
347651424,01004,19260652 A01,S,2025-01-27,4965,4965
347651424,01005,19260651 K02,S,2025-01-27,4965,4965
347651556,01001,19260451 E01,S,2025-01-08,1000,3457
347651556,01002,19260451 G01 VII,S,2025-01-08,1000,3457
347651556,01003,19260454 A,S,2025-01-08,0,3457
347648479,01001,19101200 E01,S,2024-12-30,2000,3457
347648479,01002A,19261153 C01,S,2024-12-30,2000,3457
347648479,01002B,19261153 D02 I,S,2024-12-30,0,0
347648479,01003A,19261153 G01,S,2024-12-30,2000,3457
347648479,01003B,19261153 I02 I,S,2024-12-30,0,0
347648909,01001,19260416 A03,S,2025-01-17,0,11585
347648933,01001,19260021 B02,S,2025-01-17,4965,4965
347648933,01002,19260404 B01 II,S,2025-01-17,4965,4965
347648933,01003,19260416 A01,S,2025-01-17,4965,4965
347648933,01004,19260416 A03,S,2025-01-17,4965,4965
347648933,02001,19030019 D01,O,2025-06-30,398,398
347649006,01001,19260451 H01,S,2024-10-17,5323,5323
347649006,01002,19260501 B13,S,2024-10-17,3803,3803
347649006,02001,19260451 G01,R,2024-10-17,10646,10646
347649048,01001,19260451 E01,S,2024-10-15,0,7098
347649048,01002A,19260451 G03 I,S,2024-10-15,5071,8873
347649048,01002B,19260451 G04 XV,S,2024-10-15,0,0
347649048,01003,19260451 H01,O,2024-10-15,0,8873
347649055,01001,19260451 G03 I,S,2024-10-17,5323,5323
347649055,01002,19260451 G04 XV,S,2024-10-17,3803,3803
347649055,01003,19260451 H01,S,2024-10-17,5323,5323
347649055,02001,19260451 E01,R,2024-10-17,10646,10646
347649055,02002,19260451 G01,R,2024-10-17,26616,26616
347645673,01001,19261051 A,S,2024-12-27,4000,6452
347714578,01001A,19101200 E01,S,2025-01-24,2837,2837
347714578,01001B,19101200 G08,S,2025-01-24,0,0
347714578,01001C,19101200 H01,S,2025-01-24,0,0
347714578,01002,19260028 A,S,2025-01-24,2837,2837
347714578,01003,19260102 A01,S,2025-01-24,2837,2837
347714578,02001,19030019 C01,O,2025-08-08,398,398
347714594,01001,19101200 E01,O,2025-01-24,756,930
347714594,01002,19260028 A,O,2025-01-24,756,930
347714594,01003,19260102 A01,O,2025-01-24,756,930
347714594,01004,19260701 B,O,2025-01-24,6732,8276
347638728,02001,19260501 B13,R,2024-08-13,5508,10646
347638108,01001,19260021 B02,O,2025-01-18,1600,4965
347639957,01001,19260501 B13,S,2024-09-30,4839,4839
347639957,01002,19260503 A01,S,2024-09-30,4839,4839
347600942,01001,19260502 D15,S,2024-10-15,3666,4839
347600942,01002,19260502 D17,O,2024-10-15,3666,4839
347600942,02001,19260501 B13,R,2024-10-15,18332,24197
347600942,02002,19261053 B01,R,2024-10-15,7336,9679
347635476,01001A,19100134 C02 I,S,2024-11-22,2074,2765
347635476,01001B,19100134 C02 II,S,2024-11-22,0,0
347635476,01002A,19101200 E01,S,2024-11-22,2074,2765
347635476,01002B,19101200 G01,S,2024-11-22,0,0
347635476,01002C,19101200 H01,S,2024-11-22,0,0
347635500,01001,19260501 B01,S,2024-08-16,4839,4839
347638215,01001A,19100023 B09,S,2024-07-26,3457,3457
347638215,01001B,19100023 B10,S,2024-07-26,0,0
347638215,01001C,19100023 C11,S,2024-07-26,0,0
347644874,01001,19260021 B02,O,2024-09-13,13066,13066
347644874,01002,19260102 A01,O,2024-09-13,13066,13066
347636482,01001,19260102 A01,S,2025-01-17,3547,3547
347636482,01002,19260501 B13,S,2025-01-17,4965,4965
347636482,01003,19261053 B01,S,2025-01-17,4965,4965
347636748,01001,19100178 L01 II,S,2024-11-22,2400,3687
347636748,01002,19100178 Q07,S,2024-11-22,2400,3687
347636748,01003,19100243 C03,S,2024-11-22,3000,4610
347638314,01001,19260501 B13,S,2024-07-26,4839,4839
347632671,01001,19260102 A01,S,2024-09-12,2489,4148
347632671,01002,19260451 E01,S,2024-09-12,2903,4839
347632671,01003,19260451 G01 I,S,2024-09-12,2903,4839
347632671,01004,19260452 K01,S,2024-09-12,2903,4839
347632671,01005,19260501 B13,S,2024-09-12,2903,4839
347632671,01006,19260503 A01,S,2024-09-12,2903,4839
347630907,01001,19260501 B04,S,2025-01-15,6452,6452
347629156,01001A,19101200 E01,S,2024-12-04,2074,2074
347629156,01001B,19101200 H01,S,2024-12-04,0,0
347629156,01002,19260095 A,S,2024-12-04,2074,2074
347629156,01003,19260451 B01,S,2024-12-04,3457,3457
347629156,01004,19260451 E01,S,2024-12-04,3457,3457
347629156,01005,19260451 G01 VII,S,2024-12-04,3457,3457
347626210,01001,19260501 B13,S,2024-07-29,4000,6452
347626269,01001,19260501 B13,S,2024-07-26,4839,4839
347626269,01002,19261053 B01,S,2024-07-26,4148,4148
347627069,01001,19100101 B,S,2024-08-14,4900,4900
347627069,01002,19100147 C04 II,S,2024-08-14,4900,4900
347627069,01003,19100147 C06 I,S,2024-08-14,4900,4900
347627069,01004,19100147 C06 II,S,2024-08-14,4900,4900
347627069,01005,19100176 C,S,2024-08-14,4900,4900
347627069,01006,19100212 A03 II,S,2024-08-14,4900,4900
347627069,01007,19100215 A04,S,2024-08-14,4900,4900
347627069,01008A,19100303 B02,S,2024-08-14,4900,4900
347627069,01008B,19100305 G01 IV A,S,2024-08-14,0,0
347627069,01008C,19100305 G01 IV D,S,2024-08-14,0,0
347627069,02001,19100132 D02,O,2024-08-14,700,700
347627283,01002,19260501 B04 I,S,2024-10-09,4839,4839
347629685,01001,19260501 B01,S,2024-08-27,2200,4839
347628745,01001,19260020 B02,O,2024-12-23,5646,11292
347628745,02001,19040039 A02,O,2024-12-23,0,8067
347623613,01001,19260453 B02 V,S,2024-07-29,3387,4839
347626491,01001,19260451 C02 IV,S,2024-10-22,13000,32265
347626608,01001,19260451 E01,S,2024-10-17,2800,4839
347626996,01001,19260102 A01,S,2024-12-23,4148,4148
347626996,01002,19261053 B13,S,2024-12-23,4148,4148
347664112,01001,19100101 B,S,2024-08-09,6000,6000
347664112,01002,19100176 C,S,2024-08-09,6000,6000
347619330,01001,19260651 C02,S,2024-08-27,2420,4839
347619330,01002,19260652 A01,S,2024-08-27,2420,4839
347619439,01001,19260651 C02,S,2024-09-05,4839,4839
347619439,01002,19260652 A01,S,2024-09-05,4839,4839
347630196,01001,19260102 A01,S,2025-01-02,2765,2765
347630196,01002,19260501 B13,S,2025-01-02,4839,4839
347618555,01001,19261053 B16,S,2024-09-24,1962,3042
347618555,02001,19260102 A01,R,2024-09-24,5232,8112
347618555,02002,19260501 B13,R,2024-09-24,22884,35488
347618555,02003,19261053 B01,R,2024-09-24,3922,6083
347621625,01001,19261052 C01,S,2024-11-01,3200,4839
347610131,01001,19260501 B13,S,2024-08-16,1500,4839
347616658,01001,19260501 B01,S,2024-09-03,6452,6452
347612103,01001,19260501 B13,S,2024-11-12,3457,3457
347764151,01001A,19260501 B13,S,2025-01-08,16131,16131
347764151,01001B,19260502 D11,S,2025-01-08,0,0
347764151,01002,19260503 A01,S,2025-01-08,4839,4839
347764151,02001,19030019 D01,O,2025-06-30,398,398
347606311,01001A,19260501 B13,S,2025-01-08,4839,4839
347606311,01001B,19260502 D06 I,S,2025-01-08,0,0
347606311,01001C,19260502 D11,S,2025-01-08,0,0
347606899,01001,19260451 G04 I,S,2024-09-30,4839,4839
347606899,01002,19260501 B13,S,2024-09-30,4839,4839
347610511,01001,19260020 B02,S,2025-01-07,6452,6452
347610511,01002,19260451 B01,S,2025-01-07,6452,6452
347610511,01003,19260451 G01 VII,S,2025-01-07,6452,6452
347610511,01004,19260454 A,S,2025-01-07,6452,6452
347611196,01001,19261441 C02 I,O,2024-12-30,16131,16131
347611196,01002,19261441 F,O,2024-12-30,16131,16131
347604043,02002,19030019 D01,O,2025-06-30,398,398
347604043,01001,5A0001,S,2025-01-03,5000,4839
347604043,02001,19040039 A01,O,2025-01-03,0,3457
347637407,01001,19260025 A,S,2024-09-19,0,2074
347637407,01002,19260100 A,S,2024-09-19,0,2074
347637407,01003,19260102 A01,S,2024-09-19,0,2765
347637407,01004,19260501 B13,S,2024-09-19,0,4148
347651135,01001,19260501 B01,S,2024-08-12,0,11292
347601684,01001,19260651 C02,S,2025-01-07,4839,4839
347601684,01002,19260652 A01,S,2025-01-07,4839,4839
347599631,01001,19261053 B13,S,2024-12-11,0,2765
347600652,01001,19260100 A,S,2024-12-03,3000,7098
347600652,01002,19260102 A01,S,2024-12-03,2500,6084
347600652,01003,19260102 B01 I,S,2024-12-03,2500,6084
347600652,01004,19260150 C01 I,S,2024-12-03,2500,6084
347600652,01005,19260452 J02,S,2024-12-03,3000,7098
347600652,02001,19260501 B13,W,2024-12-03,32625,70982
347600652,02012,19260503 A01,W,2024-12-03,32625,70982
347599599,01001,19260501 B13,S,2024-09-11,0,4839
347599599,01002,19261051 A,S,2024-09-11,0,4148
347599607,01001,19261053 B13,S,2024-09-11,4839,4839
347595662,01001,19260501 B13,S,2024-09-23,6452,6452
347595662,01002,19261060 A,S,2024-09-23,6452,6452
347595662,02001,19260503 B01,O,2024-09-23,518,518
347595845,01001,19260102 A01,S,2024-07-24,2074,2074
347595845,01002,19260501 B13,S,2024-07-24,4839,4839
347595845,01003,19261053 B13,S,2024-07-24,3457,3457
347595795,01001,19260501 B01,S,2024-08-12,6452,6452
347596348,01001,19260100 A,S,2024-12-03,3000,7098
347596348,02001,19260501 B13,W,2024-12-03,23250,70982
347592479,01001,19260021 B02,S,2024-12-13,4000,4610
347592479,01002,19260100 A,S,2024-12-13,4000,4610
347592479,01003A,19260850 A,S,2024-12-13,7500,6452
347592479,01004,19260859 G,S,2024-12-13,0,6452
347590440,01001,19100212 A03 II,S,2024-07-11,4900,4900
347590440,01002,19100157 E03,S,2024-07-11,4900,4900
347590440,01003,N.J.S.A. 34:6A-33(A),S,2024-07-11,4900,4900
347590440,01004,N.J.S.A. 34:6A-33(A),S,2024-07-11,4900,4900
347590440,02001,19100132 D02,O,2024-07-11,700,700
347590440,02002,19100157 C01,O,2024-07-11,700,700
347590440,02003,19100157 E02,O,2024-07-11,700,700
347590473,01001,19260452 J02,S,2024-09-06,4839,4839
347590820,01001,19260501 B01,R,2024-12-30,10646,10646
347587867,01001,19260020 B02,S,2024-12-11,1500,4839
347587867,01002,19260454 A03,S,2024-12-11,1500,3457
347587867,01003,19260451 E01,S,2024-12-11,0,4839
347587867,01004,19260451 G01,S,2024-12-11,0,4839
347587867,01005,19261052 B01,S,2024-12-11,1800,4148
347587867,01006B,19261052 C01 I,S,2024-12-11,0,4148
347587867,01007A,19261053 B13,S,2024-12-11,1100,2765
347587867,01007B,19261053 B04,S,2024-12-11,0,0
347587883,01001,19260454 A03,S,2024-10-18,2420,4839
347587883,01002,19260451 G01,S,2024-10-18,2420,4839
347587883,01003,19260451 H01,S,2024-10-18,0,3457
347598534,01001,19100022 D01,S,2024-07-12,6000,6000
347598534,01002,19100028 B11 II,S,2024-07-12,5000,5000
347598534,01003,19100036 G02,S,2024-07-12,0,0
347598534,01004A,19100037 B02,S,2024-07-12,5000,5000
347598534,01004B,19100037 B04,S,2024-07-12,0,0
347598534,01005,19100157 C01,S,2024-07-12,5000,5000
347598534,01006,19100176 B,S,2024-07-12,5000,5000
347598534,01007,19100303 B07 IV,S,2024-07-12,7000,7000
347598534,02001,19040029 A,O,2024-07-12,1000,1000
347598534,02002,19100132 D02,O,2024-07-12,1000,1000
347598534,02003,19100157 E02,O,2024-07-12,900,900
347598534,02004,19100157 E03,O,2024-07-12,1000,1000
347599789,01001,19261052 B01,S,2024-12-11,4148,4148
347599789,01002,19261052 C01 I,S,2024-12-11,4148,4148
347586331,01001,19260501 B01,S,2024-12-20,4700,7098
347587487,01001,19260451 B01,S,2024-12-20,1400,4839
347587487,01002,19260451 C02,S,2024-12-20,1400,4839
347587487,01003,19260451 F07,S,2024-12-20,1400,4839
347587487,01004,19260451 G01,S,2024-12-20,1400,4839
347587487,01005,19260452 B02,S,2024-12-20,1400,4839
347580300,01001,19260100 A,S,2024-07-08,2765,2765
347580300,01002,19260501 B01,S,2024-07-08,4839,4839
347591935,01001,19260760 A01,S,2024-12-18,2903,4839
347591935,01002,19261053 B01,S,2024-12-18,2074,3457
347592149,01001,19260501 B01,S,2024-12-18,6452,6452
347592149,01002,19260602 C01 VI,S,2024-12-18,4610,4610
347579195,01001,19260501 B13,O,2024-12-04,1250,6452
347579195,01002,19261053 B01,O,2024-12-04,1250,6452
347581415,01001,19260300 B01,S,2024-10-25,4839,4839
347573974,01001,19100176 B,S,2024-07-11,6300,6300
347573974,01002,19100176 C,S,2024-07-11,6300,6300
347573974,01003,19100212 B,S,2024-07-11,4500,4500
347573974,01004,19100213 H01,S,2024-07-11,6300,6300
347573974,01005,19100213 I01,S,2024-07-11,6300,6300
347573974,01006,19100215 A04,S,2024-07-11,4500,4500
347573974,01007,19100253 B04 III,S,2024-07-11,4500,4500
347573974,01008,19100303 G01,S,2024-07-11,4500,4500
347573974,01009,N.J.S.A. 34:6A-33(A),S,2024-07-11,6300,6300
347573974,01010,N.J.S.A. 34:6A-33(A),S,2024-07-11,6300,6300
